ACCOUNT NO,LATITUDE,LONGITUDE,DEMAND,START TIME,END TIME,SERVICE DURATION
0,41.019894,28.817892,0,,,
12537183,41.006039,28.849303,51.25,600,1600,15
12588157,40.982036,28.671956,94.54,1100,1300,20
12555143,41.00953,28.659812,10.2,700,1200,5
12510656,40.980838,28.734175,25.75,800,1300,15
12508363,41.061297,28.987258,37.5,700,1300,10
12508058,41.071703,28.980258,5.94,700,1000,15
12564303,41.080705,29.03531,8.4,700,1200,5
12570015,41.069793,28.990435,56.99,1300,1430,15
12563464,41.038346,28.932388,400,900,1000,20
12556508,41.057835,28.729092,78.32,1300,1600,15
12583220,40.988896,28.780682,460,800,1600,20
12554150,41.008085,28.624249,21.95,900,1200,10
12515277,41.07902,28.958945,93.71,600,1600,5
12564203,41.058579,29.030771,101.33,800,1200,20
12541121,41.080742,28.95159,106.5,800,1200,15
12591214,41.113973,28.768181,34.65,600,1400,15
12566424,41.090888,29.005186,54.9,800,1000,10
12578258,41.116219,29.020021,147.48,900,1400,10
12568577,41.039274,29.002669,46.8,800,900,5
12556476,41.181012,28.611746,30.17,800,1200,30
12560243,40.980345,28.731845,46.89,600,1600,15
12539827,41.045297,28.869921,56.16,700,1400,15
12585002,41.077417,28.933728,118.12,900,1400,20
12592376,41.056999,28.803917,246.38,800,1000,20
12504192,41.034787,28.867446,13.75,600,1600,10
12568486,41.049752,29.002085,25,900,1200,20
12554002,40.997672,28.629631,133.2,800,930,10
12568512,41.047469,29.007912,40,800,1200,15
12541081,41.051774,28.929598,120,800,1000,10
12568454,41.049608,29.006473,92.9,1000,1200,20
12504355,41.012788,28.888029,53.71,800,1400,10
12503414,41.078294,29.008115,19.25,1200,1500,15
12568613,41.048348,29.00605,14.4,700,1300,10
12568588,41.055924,29.034597,8,800,1300,10
12568601,41.07606,29.042999,15.3,800,1300,15
12532245,41.035549,28.893891,60.9,600,1600,10
12509434,41.065764,28.838166,59.37,600,1600,10
12556313,41.018575,28.66178,80.23,600,1200,15
12554050,41.025324,28.59004,16.5,800,900,15
12591407,41.102527,28.786695,41.62,600,1600,15
12561547,41.009777,28.528907,191.25,700,1200,5
12568513,41.04377,29.004125,9.36,700,900,10
12560322,40.987456,28.69879,22.28,900,1300,10
12576145,41.056939,28.98095,88.09,900,1200,15
12561509,41.018824,28.596127,12.62,800,1200,10
12569297,41.023682,28.97739,27.77,800,1600,10
12568552,41.060493,29.011352,139.01,800,1000,5
12583446,40.964215,28.799801,49.5,800,1300,15
12584380,41.178542,28.989887,179,600,1600,15
12550166,41.087196,28.206141,100.8,900,1300,10
12537161,41.018133,28.870422,10.8,930,1200,15
12583251,40.981777,28.794029,27.54,800,1600,10
12532571,41.019684,28.859007,49.97,1000,1600,15
12588190,40.996727,28.647838,6.6,1030,1200,10
12503240,41.073403,29.020422,27.23,1000,1500,5
12558130,41.006547,28.931031,101.08,700,1200,15
12576382,41.016901,28.941095,27.72,600,1600,15
12578162,41.083039,28.989572,47.09,800,1300,15
12537152,41.017881,28.842186,65.32,1200,1800,10
12568574,41.054696,29.022622,53.56,600,1600,10
12557558,41.021768,28.687811,23.45,1000,1200,20
12584348,41.128988,29.046668,78.22,600,1600,15
12583187,41.003118,28.838679,33.28,900,1500,40
12583439,40.978424,28.819252,7854.75,800,1000,60
12579286,41.039047,28.985658,10.8,800,1000,5
12576449,41.012228,28.935708,21.04,1000,1300,15
12556641,41.070289,28.640424,23.31,600,1600,15
12531400,40.995843,28.886005,266.65,900,1200,10
12562077,41.010564,28.710832,29.93,700,1300,15
12561503,41.014705,28.530729,492.73,700,1200,15
12509411,41.056717,28.876288,60.05,800,1300,15
12501855,41.044002,28.958294,57.82,700,1200,10
12556511,41.057746,28.715042,186.78,1300,1600,15
12561421,41.05457,28.378419,136.91,800,900,10
12570123,41.067409,28.990994,106.31,900,1200,6
12588291,41.00345,28.644494,38.67,800,1300,10
12584287,41.186001,29.042764,90.89,600,1600,15
12560311,40.979174,28.726094,54.39,1000,1300,10
12532584,41.03021,28.86556,86,600,1600,10
12568614,41.043637,29.003893,5,700,1300,10
12557358,40.975664,28.798281,9.82,800,1600,10
12519222,41.114103,29.021645,29.76,700,1300,10
12562164,41.004245,28.688588,137.5,700,1200,5
12532328,41.04822,28.855421,99.82,700,1600,10
12538123,41.030492,28.828725,84.05,1200,1400,15
12556319,41.047053,28.634119,404.5,700,900,22
12576443,41.017208,28.950837,11.42,900,1300,15
12568546,41.043268,29.004047,40.5,800,1000,5
12563488,41.04866,28.931637,307.8,600,1000,20
12584079,41.042956,28.997692,20.61,800,1500,10
12556656,41.091737,28.644142,138.7,700,1200,5
12504349,41.06061,28.846502,1425,800,1000,30
12585380,41.007591,28.798583,297.62,800,1200,15
12554184,41.015389,28.627002,11.2,700,1200,5
12576442,41.010906,28.943487,51.34,1000,1300,15
12554156,41.017666,28.591465,40.87,900,1600,15
12592323,41.055958,28.777485,59.5,700,900,15
12588040,41.002573,28.653932,18.7,800,900,10
12538300,41.036994,28.823577,26.8,1100,1400,15
12515319,41.092347,28.97518,9.6,800,1300,15
12558211,40.986762,28.904319,38.84,700,1200,15
12576125,41.056733,28.981697,101,900,1100,18
12583423,40.996348,28.79721,77.4,600,1600,15
12539257,41.02248,28.910214,75.75,600,1000,15
12562082,40.998727,28.709154,67.55,600,1600,15
12576447,41.014294,28.935295,21.48,1000,1500,15
12510640,41.078989,28.270162,171.67,700,1200,11
12588193,40.969027,28.674874,349.75,800,900,30
12588164,41.017437,28.626659,35.62,800,930,10
12548112,41.020968,28.67146,10.23,900,1300,15
12585431,41.014817,28.795438,438.2,700,1200,5
12509496,41.060383,28.891176,64.46,600,1600,15
12579138,40.990184,28.900244,29.87,800,1400,15
12579385,41.056097,28.985483,54.2,900,1300,15
12548013,41.012451,28.6709,105.45,830,1200,15
12557695,41.051083,28.631955,2230.38,700,1200,15
12503100,41.070232,28.99953,89.1,900,1100,5
12519209,41.120103,29.00819,52.4,600,1600,10
12566471,41.1141,28.99924,30.98,800,1500,10
12532647,41.037379,28.860695,35.34,600,1600,15
12588293,41.007456,28.657263,14.7,900,1300,10
12567505,41.031755,28.975629,22.77,800,1300,15
12563535,41.027962,28.908827,13.46,700,1500,10
12568535,41.047243,29.00716,14.16,800,1000,10
12560256,40.977206,28.719252,12.87,800,1600,7
12561554,41.013968,28.547072,7.34,900,1300,10
12509465,41.051399,28.883216,31.02,800,1300,15
12534003,41.067991,28.896256,334.47,600,1200,15
12563686,41.029412,28.911326,80,1000,1200,20
12584098,41.185986,29.039826,79.39,800,1130,20
12584349,41.186223,29.042466,270,800,1300,15
12594139,41.260748,28.715894,30.98,700,1200,5
12568007,41.110594,29.025433,245.5,600,1200,30
12539753,41.079784,28.931408,10.62,600,1600,10
12584145,41.112938,29.05504,128.7,600,1500,10
12557631,41.058541,28.625638,295.1,600,1600,15
12556570,41.150495,28.635476,95,600,1200,10
12532482,41.033334,28.863334,240.6,900,1600,15
12535047,41.074168,28.728377,69.9,600,1600,15
12576388,41.017186,28.946368,59.35,1000,1600,15
12564026,41.067826,29.003727,585,900,1200,30
12557538,41.016668,28.646325,192.7,600,1600,20
12508347,41.055939,28.983023,28.57,800,1600,15
12557678,41.057748,28.627601,103.5,900,1300,15
12545655,41.002409,28.818576,130.85,600,1600,10
12536103,41.038516,28.782614,91.63,800,1000,20
12533120,40.995309,28.847621,351.35,600,1600,10
12576296,41.003933,28.928139,72.07,1200,1400,5
12555154,41.019544,28.645982,11.88,800,1300,15
12539831,41.044572,28.867883,136.03,1200,1500,15
12548129,41.028396,28.667048,117.04,800,1300,15
12556621,41.07934,28.671488,34.79,600,1600,15
12532287,41.050813,28.875246,27.5,600,1600,10
12509444,41.047007,28.897341,7.8,600,1600,15
12554090,41.024107,28.624216,27.44,600,1600,10
12570190,41.068265,29.008907,132.7,700,1300,10
12539566,41.07586,28.923008,287.45,600,1600,10
12566516,41.117099,29.003679,14.16,600,1600,15
12583297,40.961384,28.832537,33.57,800,1600,10
12578362,41.077937,28.98998,168.92,800,1600,6
12520705,41.082176,28.99847,39.96,600,1600,10
12556539,41.183833,28.612674,79.46,800,1200,15
12584372,41.129067,29.048157,13.65,700,1300,10
12591309,41.070969,28.809208,4276,600,1600,15
12519170,41.112037,29.019865,17.7,1000,1100,10
12556640,41.055925,28.66788,12.98,700,1200,5
12539543,41.07626,28.901403,31.46,700,1500,10
12567487,41.031989,28.978319,80,700,1000,15
12554164,41.011214,28.625836,50.86,900,1300,10
12558109,41.006397,28.907432,130.91,1200,1600,5
12578324,41.178517,28.891345,21.92,800,1500,15
12560223,40.979369,28.706579,98.34,800,1400,15
12585159,40.989583,28.819364,64.88,800,1200,20
12519204,41.110952,29.036709,198.6,600,1600,15
12569404,41.005781,28.96177,67.17,800,1000,30
12556164,40.968181,28.674514,1088,730,830,35
12556653,41.111361,28.638023,33.7,700,1000,15
12532398,41.036244,28.857986,111.2,700,1600,10
12576331,41.011713,28.931425,248.7,600,1600,10
12519052,41.114032,29.022337,77.22,600,1600,10
12538301,41.043281,28.819727,28.28,800,1300,15
12537109,41.015539,28.824847,79.26,600,1600,10
12594160,41.183296,28.708088,40.5,1100,1400,15
12593188,41.132754,28.834546,229.94,900,1300,15
12568088,41.042886,29.006914,36.3,700,1000,10
12570158,41.068944,28.999936,37.84,800,1300,15
12556629,41.055894,28.666778,10.8,900,1200,15
12536026,41.045965,28.746771,51.95,800,1200,15
12509407,41.055706,28.875019,28.32,800,1600,10
12591269,41.066215,28.782064,102.33,600,1600,15
12538081,41.019987,28.817805,17.57,700,1600,15
12569136,41.01565,28.971969,52.5,850,1000,10
12588307,41.00881,28.657084,67.1,600,1600,5
12554162,41.014362,28.598094,30.54,1000,1500,10
12591175,41.07521,28.799801,72.3,800,1600,15
12588308,41.009722,28.652274,29.19,900,1400,10
12566039,41.177133,28.886693,21.54,600,1600,15
12558258,41.000242,28.910601,204.53,800,1300,15
12538138,41.016078,28.824799,18.62,600,1600,15
12558260,40.992763,28.896634,18.35,600,1600,15
12583467,40.988949,28.791449,25,800,1100,30
12559447,40.978586,28.875246,164.42,800,1500,15
12559238,40.98236,28.8598,27.44,700,1200,15
12535118,41.069847,28.711116,10.5,600,1600,15
12564237,41.085133,29.046756,149.71,800,1400,15
12563679,41.016704,28.903748,176.25,800,1000,15
12532595,41.056142,28.839783,42,600,1600,10
12556647,41.128245,28.626115,168,700,1200,5
12560328,40.979732,28.71229,35.15,800,1500,15
12548140,41.036137,28.656521,4.8,1000,1300,15
12570137,41.069085,28.999266,323.29,800,1300,10
12558253,41.001441,28.919571,216.7,600,1600,10
12535066,41.073887,28.750817,141.3,800,1600,8
12535170,41.060103,28.714473,27.6,900,1400,15
12583339,40.962093,28.825233,51.95,1100,1600,10
12556567,41.07033,28.678244,170.43,800,1400,15
12589071,41.004256,28.693883,64.59,900,1400,15
12561432,41.073817,28.243564,23.73,1130,1230,10
12556587,41.020056,28.636503,31.21,600,1600,15
12520761,41.079906,29.007472,215.07,700,1300,10
12569376,41.012611,28.976889,10,800,1200,15
12569387,41.014274,28.974902,10.8,900,1200,10
12508343,41.069118,28.992115,22.14,700,1300,10
12509261,41.067892,28.896533,279.45,700,1000,15
12556605,41.059821,28.661704,391.8,900,1100,15
12560138,41.002759,28.71397,212.5,700,800,20
12570129,41.07217,29.000287,8.33,800,1000,10
12592320,41.053518,28.774636,90.1,700,900,15
12508166,41.067534,28.992094,113.35,900,1300,10
12568573,41.059965,29.006701,43.76,600,1600,10
12509360,41.071289,28.88984,421.62,600,1600,10
12555132,41.011571,28.656106,21.24,900,1400,10
12538014,41.029417,28.82834,73.75,800,1300,15
12593202,41.086843,28.872162,195.76,900,1100,30
12591102,41.185839,28.740556,42.49,800,1200,25
12583416,40.990624,28.797697,23.38,600,1200,15
12569397,41.005436,28.960161,42.7,900,1300,15
12537167,41.014093,28.81456,186.5,1000,1200,30
12557666,41.076474,28.625944,75.2,800,1600,5
12519124,41.1103,29.017089,11.63,700,1200,5
12594125,41.100862,28.788721,26,900,1200,15
12564068,41.076761,29.027995,118.05,800,1300,5
12576402,41.014709,28.952488,314.55,600,1600,15
12591230,41.074951,28.790657,39.62,800,1600,10
12520704,41.087139,29.024224,76.59,600,1600,10
12559686,40.978644,28.877175,371.7,800,1600,15
12591089,41.050164,28.784436,141.54,900,1600,50
12536085,41.054934,28.767877,652.33,600,900,15
12545584,40.994438,28.845306,45.8,600,1600,10
12537176,41.002703,28.852088,17.64,600,1300,15
12593139,41.087353,28.868065,59.04,600,1600,15
12559702,40.991403,28.83105,7.2,800,1200,10
12538152,41.038727,28.824693,64.51,900,1200,15
12539780,41.071929,28.90127,123.39,800,1600,5
12564506,41.065269,29.02895,50.77,600,1600,10
12566403,41.099486,28.993429,264.88,600,1600,5
12593210,41.102696,28.892753,28.9,700,1000,15
12563703,41.021627,28.907838,13,800,1000,10
12503057,41.05811,28.966397,64,800,1000,10
12532616,41.026232,28.845093,13.88,1200,1600,15
12567516,41.034199,28.97992,9.9,1100,1200,5
12555124,41.024159,28.642331,9.83,900,1400,15
12559651,40.982431,28.860142,24.4,700,1200,15
12591106,41.071538,28.809671,36.76,1000,1600,25
12591148,41.033698,28.768065,370.65,800,1200,20
12579185,41.052647,28.992095,148.31,800,1000,40
12579339,41.044065,28.985748,27.9,800,1000,10
12558271,41.01043,28.945619,173.33,800,1300,15
12503150,41.065987,29.002982,70.25,900,1200,10
12539594,41.080142,28.929051,6.65,830,1400,20
12576435,41.015051,28.933295,2813.9,800,1000,25
12584371,41.167529,29.057497,53.9,700,1300,10
12545752,41.004465,28.816525,58.8,800,1300,15
12569349,41.013871,28.97526,70.74,700,1600,15
12560162,40.98166,28.721,231.56,900,1030,15
12561523,41.023095,28.580757,155.94,600,1600,10
12585373,41.002798,28.797985,110.97,800,1200,15
12504253,41.011419,28.888087,191.33,600,1600,5
12559637,40.989059,28.8473,62.98,600,1600,10
12585437,40.986152,28.785612,49.84,8000,1400,15
12537002,41.006817,28.870533,164.69,1000,1400,30
12563411,41.082459,28.892289,744.78,600,1100,45
12583281,40.96482,28.843938,21.12,900,1600,10
12508271,41.066899,28.996215,300.15,800,1100,10
12559632,40.988719,28.845087,57.53,700,1500,15
12584078,41.03865,28.932075,49.8,900,1200,20
12585436,41.021838,28.797043,67.4,800,1400,15
12569239,41.035938,28.979598,715.34,600,1000,20
12523196,41.076634,28.257823,35,900,1200,14
12557598,41.043581,28.635633,56.1,700,1100,15
12532620,41.040053,28.859337,73.12,600,1600,15
12557645,41.046699,28.65115,150,800,1600,60
12593122,41.097072,28.87553,93.5,600,1200,10
12579238,41.061773,28.973038,477,600,1000,30
12519197,41.092869,29.031494,96.34,900,1300,15
12567486,41.036438,28.985069,167.25,800,1300,15
12556305,41.060199,28.714644,133.47,600,1800,15
12567347,41.030838,28.988621,98.13,1000,1300,20
12576381,41.006913,28.972465,117.91,600,1600,15
12532492,41.036134,28.857694,126.04,1200,1600,15
12568592,41.077294,29.042777,12,800,1300,10
12592195,41.104709,28.86428,96.07,830,1400,35
12545510,41.005595,28.845798,21.1,600,1600,15
12554097,40.983511,28.64363,54.84,600,1600,15
12579328,41.053614,28.994692,53,900,1100,20
12558246,40.995826,28.886005,46.17,1000,1300,20
12564291,41.067844,29.045282,330.62,700,1200,5
12545700,41.003594,28.83083,11.28,600,1600,10
12559529,40.996191,28.874015,50.93,800,1600,20
12534080,41.080858,28.893927,450.38,600,900,10
12566465,41.098233,28.994812,51.39,600,1600,10
12504308,41.028426,28.874386,163.75,600,1600,5
12515266,41.070535,28.973361,39.79,800,1600,10
12508352,41.073092,28.992112,173.33,600,1600,15
12562157,40.980979,28.747211,34,700,1200,10
12579226,41.057043,28.984227,36,800,1200,15
12555131,41.016852,28.649133,23.01,900,1400,10
12576415,41.045592,28.864069,26.1,800,1300,15
12504311,41.03955,28.882131,27.6,600,1600,5
12538242,41.052188,28.810283,182.7,900,1000,15
12508357,41.069058,28.991884,37.85,700,1300,10
12577167,41.081142,28.894274,236.78,600,800,10
12515306,41.086328,28.981993,148,700,1200,5
12585400,40.987766,28.79038,225.5,900,1100,15
12519208,41.113301,29.022527,8.85,700,1300,10
12539766,41.057229,28.913725,327.9,600,1600,15
12509346,41.044833,28.896507,6.5,800,1600,15
12531423,41.006362,28.931487,35.51,1000,1200,5
12591381,41.091881,28.792112,6,700,1200,5
12554105,41.004568,28.625183,9.9,900,1400,10
12558192,40.976005,28.879884,30.4,600,1600,15
12579387,41.051939,28.985925,13.14,900,1200,15
12555145,41.019355,28.653676,19.8,1000,1200,10
12567420,41.066266,29.006442,31.5,800,1100,15
12534061,41.071439,28.908904,20.87,700,1200,5
12515337,41.105796,28.986381,20,700,1300,10
12588271,41.011764,28.64994,19.75,600,1600,15
12564277,41.080717,29.035394,96.57,700,1200,5
12570156,41.064854,29.009802,154.13,800,1300,15
12539526,41.058191,28.924298,32.21,1000,1200,40
12576177,41.011236,28.938482,11.6,700,1500,10
12532356,41.032201,28.818084,480.17,1000,1300,15
12562038,40.991787,28.71544,149.01,830,930,25
12534014,41.084149,28.912093,143.1,800,1200,15
12538018,41.058418,28.842169,777.5,650,1100,5
12509315,41.063163,28.860153,58.8,1100,1600,15
12584232,41.144843,29.033818,15.4,900,1600,15
12578354,41.169367,28.905308,48.33,700,1200,5
12579311,41.052244,28.993033,327.25,600,1600,15
12545720,41.002699,28.81767,55.41,800,1600,10
12557616,41.054785,28.626959,40.5,900,1600,10
12570016,41.068211,29.006106,52.8,800,1100,15
12557690,41.033736,28.686089,40.87,900,1200,10
12508060,41.062525,28.993095,17.1,800,1200,25
12545748,41.008135,28.822315,11.52,900,1200,15
12562171,41.004249,28.681911,3778.13,700,1300,15
12578145,41.12039,28.999915,46.99,900,1500,30
12593110,41.091122,28.870338,13.51,800,1400,10
12589065,41.028057,28.667359,41.97,800,1200,15
12576390,41.010163,28.946644,66.73,700,1200,15
12520764,41.0866,29.005122,45.99,700,1300,10
12567466,41.032784,28.98545,63.1,600,1600,10
12561359,41.025815,28.601951,121.8,600,900,10
12564235,41.0869,29.04954,52.1,800,1000,10
12519169,41.110916,29.022907,4,700,1200,5
12509313,41.065246,28.840094,65.33,600,1600,30
12561399,41.01324,28.597539,7.92,800,930,10
12559622,40.977644,28.870848,173.22,600,1600,15
12519221,41.11455,29.054695,195.4,600,1600,15
12591133,41.185631,28.740149,19.46,800,1200,25
12561555,40.998327,28.533426,22.55,900,1300,10
12556566,41.059672,28.676317,66.44,800,1400,15
12566396,41.090607,29.003861,133.3,800,1100,5
12559735,40.978193,28.850685,78.5,700,1300,20
12556501,41.172463,28.618339,25.82,1300,1600,15
12508358,41.064786,29.002241,85.17,700,1300,15
12533123,40.99787,28.847152,9.6,700,1200,5
12515147,41.088966,28.980419,548,900,1200,15
12556454,41.05663,28.668072,19.31,800,1200,30
12501868,41.051623,28.945959,66.48,1200,1400,10
12568616,41.044992,29.00297,7.98,700,1300,10
12569176,41.053862,28.959734,119.65,500,800,10
12592189,41.082278,28.926033,45.3,900,1400,20
12570088,41.065773,29.008288,10.8,1000,1200,10
12559661,40.981568,28.874334,12.15,600,1200,15
12535038,41.077741,28.693992,17,600,1600,15
12562156,41.010003,28.685782,24.51,800,1300,10
12559514,40.991698,28.880986,71.7,800,1600,10
12519215,41.105342,29.04421,49.33,600,1600,15
12554132,41.003265,28.628696,29.6,800,1300,10
12561511,41.143163,28.466864,22.3,1000,1400,10
12537184,41.005087,28.823155,1767.13,900,1100,45
12535060,41.063062,28.686247,151.68,600,1600,15
12556421,41.076003,28.632514,137.9,600,1200,15
12566509,41.099162,28.99815,27.4,700,1300,10
12560275,40.98201,28.721371,281.72,800,1200,15
12566366,41.09216,29.001911,20.18,800,1100,10
12520534,41.188545,29.047616,368.6,700,1100,30
12562075,40.995586,28.710634,119.74,700,1300,15
12537103,41.000647,28.852339,48.66,600,1600,15
12564509,41.057295,29.030074,252.09,600,1600,15
12541131,41.064325,28.90975,57.27,700,1000,5
12568485,41.043925,29.001703,115.68,600,1000,15
12578372,41.070289,28.640424,7663.83,600,1600,15
12593211,41.08702,28.902257,50.4,1000,1300,15
12564169,41.071125,29.029629,407.5,600,1600,20
12545737,41.004104,28.843269,120,700,1000,15
12556655,41.066062,28.660246,99.65,1000,1300,10
12538155,41.021165,28.820113,64.43,800,1600,15
12545728,41.008558,28.818586,8,800,1200,15
12576399,41.015062,28.933372,394.09,600,1200,15
12564198,41.07552,29.018903,56.52,600,1600,5
12591110,41.050117,28.799017,41.29,900,1600,25
12548030,41.033953,28.678994,21.53,800,1000,10
12545016,41.001312,28.881837,53.33,900,1100,5
12503481,41.079377,29.006502,124.12,600,1600,15
12567405,41.08327,28.977421,628.79,600,1000,10
12575009,40.957669,28.819567,39.55,700,1200,16
12560057,40.985764,28.699986,96.25,1000,1100,10
12566369,41.090524,29.003741,194.48,800,1100,5
12578160,41.080167,28.995075,55.97,800,1300,16
12562004,41.011706,28.665991,33.65,600,1200,15
12578161,41.091197,28.995375,35.45,900,1500,50
12588290,41.005371,28.66011,72.19,900,1300,10
12563648,41.040127,28.922321,39.75,600,1600,10
12545620,40.99717,28.848442,88.68,1100,1500,15
12559448,40.974082,28.868659,107.6,800,1600,10
12562074,41.009645,28.694728,215.09,700,1300,15
12593213,41.101176,28.862907,109.83,1000,1100,10
12554111,41.007986,28.628689,17.73,800,1300,10
12508294,41.061684,28.994574,76.95,600,1600,15
12519144,41.113399,29.034737,219.9,700,1200,5
12593090,41.089432,28.868815,176.11,1200,1600,15
12508304,41.062778,28.992764,198,600,900,20
12515132,41.068529,28.974134,5751.35,600,1600,30
12559687,40.97778,28.871856,15.3,600,1600,15
12579396,41.056172,28.98123,218.8,700,1300,10
12569360,41.006508,28.970311,15.8,600,1600,15
12557672,41.056194,28.627625,336.5,700,1200,15
12564465,41.080966,29.035151,117.32,700,1200,5
12583323,40.977785,28.791867,538,800,1200,20
12568582,41.075898,29.042906,64.85,800,1000,5
12503242,41.076158,29.020488,81.45,800,1500,10
12559726,40.976831,28.874451,12.75,800,1300,15
12559618,40.992515,28.872129,85.15,600,1600,15
12554131,41.016195,28.626915,3.2,900,1200,15
12558274,41.007576,28.899081,66.41,800,1300,15
12504001,41.028864,28.875158,4.5,650,1200,10
12515030,41.076878,28.981669,72.65,900,1200,30
12592173,41.069272,28.90725,39.83,900,1200,20
12570139,41.071921,29.015509,166.5,800,1200,15
12532543,41.054702,28.840089,29.13,600,1600,15
12503371,41.071181,28.996604,98.35,800,1700,15
12585249,41.036083,28.785031,16.8,900,1600,10
12583317,40.959211,28.822502,20,700,1100,10
12560238,40.981744,28.711191,162.32,600,1200,15
12576430,41.026222,28.958603,16.83,1000,1300,15
12535032,41.063764,28.689807,1762.05,600,1600,15
12566518,41.095605,28.987805,431.9,700,1300,10
12576428,41.020969,28.953071,14.4,800,1200,10
12535046,41.075812,28.67137,89.1,600,1600,10
12568632,41.045546,29.002967,30.13,1100,1300,10
12538284,41.038272,28.829521,206.33,800,1000,15
12562125,41.023312,28.686405,13.83,700,1200,10
12508309,41.071326,28.99189,67.4,600,1600,15
12588221,41.008044,28.632774,171.88,1000,1200,30
12563707,41.046211,28.932938,87.7,700,1300,10
12510635,41.144138,28.460485,14,800,1300,10
12589069,40.981056,28.716425,35.75,800,1400,15
12515331,41.084962,28.97747,193.38,600,1600,15
12520167,41.111579,28.997444,51.93,600,800,30
12585401,40.995592,28.776737,51.58,1200,1600,15
12558215,40.986511,28.904322,194.61,700,1200,15
12559400,40.978732,28.850312,93.1,900,1200,20
12578224,41.195125,28.748345,14.47,700,1200,15
12520756,41.168606,29.035892,62.55,700,1300,10
12536049,41.040633,28.771069,126.05,800,1200,15
12533093,41.003966,28.859754,25.29,700,1600,15
12568474,41.061981,28.995943,39.05,900,1200,30
12533156,40.998707,28.842555,292.38,800,1300,15
12593112,41.099534,28.865485,551.75,800,1200,15
12567099,41.033331,28.9769,432.36,600,1000,15
12591132,41.029969,28.829428,50.31,900,1200,15
12584216,41.1926,29.050958,151.43,800,1300,30
12545122,40.999664,28.8601,18.32,600,1600,10
12568430,41.049242,29.006333,8.46,700,1000,10
12509256,41.079011,28.883958,64.03,830,1400,30
12557696,41.041904,28.637694,47.95,800,1300,10
12520692,41.085949,29.008171,15.86,700,1200,5
12570187,41.070342,29.002587,39.93,700,1300,10
12501012,41.066692,28.974287,130.42,600,700,5
12538302,41.043169,28.83037,55.57,800,1100,10
12584346,41.234758,29.109529,207.95,600,1600,15
12558286,40.989707,28.904981,32.39,1000,1400,15
12535183,41.07648,28.663538,17,900,1300,15
12545747,41.001999,28.818804,21.33,800,1200,10
12510657,41.03546,28.839969,7.47,800,1300,15
